region,category,parameter,mode,powertrain,unit,value_2022,value_2023,value_2024,growth_rate,threshold,is_small_base,growth_rate_uncapped,fill_method,growth_2022_2023_pct,applied_growth_rate_pct,uncapped_growth_rate_pct,was_capped,note
United Kingdom,Historical,EV stock,Cars,PHEV,Vehicles,400000.0,600000.0,900000.0,0.5,100.0,False,0.5,forward_fill,50.0,50.0,50.0,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Trucks,BEV,Vehicles,510.0,1400.0,3843.1372549019607,1.7450980392156863,100.0,False,1.7450980392156863,forward_fill,174.51,174.51,174.51,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV stock,Trucks,BEV,Vehicles,950.0,2300.0,5568.421052631579,1.4210526315789473,100.0,False,1.4210526315789473,forward_fill,142.11,142.11,142.11,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Buses,FCEV,Vehicles,65.0,43.0,30.099999999999998,-0.3,100.0,True,-0.3384615384615385,forward_fill,-33.85,-30.0,-33.85,True,Small base (<100.0 Vehicles) - capped at 150% (was -33.9%)
United Kingdom,Historical,EV stock,Buses,FCEV,Vehicles,37.0,180.0,875.6756756756757,3.864864864864865,100.0,False,3.864864864864865,forward_fill,386.49,386.49,386.49,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV stock,Buses,PHEV,Vehicles,220.0,220.0,220.0,0.0,100.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV stock,Vans,BEV,Vehicles,39000.0,68000.0,118564.10256410256,0.7435897435897436,100.0,False,0.7435897435897436,forward_fill,74.36,74.36,74.36,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Vans,BEV,Vehicles,17000.0,22000.0,28470.58823529412,0.29411764705882354,100.0,False,0.29411764705882354,forward_fill,29.41,29.41,29.41,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV sales share,Cars,EV,percent,7.40000009536743,9.5,12.19594578877081,0.28378376723903265,1.0,False,0.28378376723903265,forward_fill,28.38,28.38,28.38,False,Established market (≥1.0 percent) - historical growth applied
USA,Historical,EV stock share,Buses,EV,percent,0.769999980926514,0.920000016689301,1.0992208463302435,0.1948052460758469,1.0,True,0.1948052460758469,forward_fill,19.48,19.48,19.48,False,Established market (≥1.0 percent) - historical growth applied
USA,Historical,EV stock share,Cars,EV,percent,1.29999995231628,2.09999990463257,3.3923075086266503,0.6153846012770132,1.0,False,0.6153846012770132,forward_fill,61.54,61.54,61.54,False,Established market (≥1.0 percent) - historical growth applied
USA,Historical,EV sales share,Buses,EV,percent,2.70000004768372,0.769999980926514,0.5389999866485597,-0.3,1.0,True,-0.7148148269156207,forward_fill,-71.48,-30.0,-71.48,True,Small base (<1.0 percent) - capped at 150% (was -71.5%)
USA,Historical,EV charging points,EV,Publicly available fast,charging points,28000.0,43000.0,66035.71428571428,0.5357142857142857,50.0,False,0.5357142857142857,forward_fill,53.57,53.57,53.57,False,Established market (≥50.0 charging points) - historical growth applied
USA,Historical,EV charging points,EV,Publicly available slow,charging points,100000.0,140000.0,196000.0,0.4,50.0,False,0.4,forward_fill,40.0,40.0,40.0,False,Established market (≥50.0 charging points) - historical growth applied
USA,Historical,Electricity demand,Buses,EV,GWh,140.0,290.0,600.7142857142857,1.0714285714285714,10.0,False,1.0714285714285714,forward_fill,107.14,107.14,107.14,False,Established market (≥10.0 GWh) - historical growth applied
USA,Historical,Electricity demand,Cars,EV,GWh,7200.0,22000.0,67222.22222222222,2.0555555555555554,10.0,False,2.0555555555555554,forward_fill,205.56,205.56,205.56,False,Established market (≥10.0 GWh) - historical growth applied
USA,Historical,EV stock,Buses,PHEV,Vehicles,550.0,550.0,550.0,0.0,100.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV stock,Cars,BEV,Vehicles,2100000.0,3500000.0,5833333.333333333,0.6666666666666666,100.0,False,0.6666666666666666,forward_fill,66.67,66.67,66.67,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV sales,Cars,BEV,Vehicles,800000.0,1100000.0,1512500.0,0.375,100.0,False,0.375,forward_fill,37.5,37.5,37.5,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV stock,Cars,PHEV,Vehicles,910000.0,1300000.0,1857142.8571428573,0.42857142857142855,100.0,False,0.42857142857142855,forward_fill,42.86,42.86,42.86,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV sales,Cars,FCEV,Vehicles,2700.0,3000.0,3333.3333333333335,0.1111111111111111,100.0,False,0.1111111111111111,forward_fill,11.11,11.11,11.11,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV stock,Cars,FCEV,Vehicles,15000.0,18000.0,21600.0,0.2,100.0,False,0.2,forward_fill,20.0,20.0,20.0,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV sales,Cars,PHEV,Vehicles,190000.0,290000.0,442631.57894736837,0.5263157894736842,100.0,False,0.5263157894736842,forward_fill,52.63,52.63,52.63,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",62.0,63.0,64.01612903225806,0.016129032258064516,50.0,False,0.016129032258064516,forward_fill,1.61,1.61,1.61,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
USA,Historical,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",6200.0,9700.0,15175.806451612903,0.5645161290322581,50.0,False,0.5645161290322581,forward_fill,56.45,56.45,56.45,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
USA,Historical,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.00109999999404,0.00109999999404,0.00109999999404,0.0,50.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
USA,Historical,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.109999999403954,0.170000001788139,0.2627272796778619,0.5454545700845548,50.0,True,0.5454545700845548,forward_fill,54.55,54.55,54.55,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
USA,Historical,EV sales,Buses,BEV,Vehicles,2400.0,750.0,525.0,-0.3,100.0,False,-0.6875,forward_fill,-68.75,-30.0,-68.75,True,Small base (<100.0 Vehicles) - capped at 150% (was -68.8%)
USA,Historical,EV stock,Buses,BEV,Vehicles,6100.0,6900.0,7804.918032786884,0.13114754098360656,100.0,False,0.13114754098360656,forward_fill,13.11,13.11,13.11,False,Established market (≥100.0 Vehicles) - historical growth applied
USA,Historical,EV stock,Buses,FCEV,Vehicles,220.0,220.0,220.0,0.0,100.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Buses,FCEV,Vehicles,1700.0,1800.0,1905.8823529411766,0.058823529411764705,100.0,False,0.058823529411764705,forward_fill,5.88,5.88,5.88,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Buses,BEV,Vehicles,610000.0,650000.0,692622.9508196722,0.06557377049180328,100.0,False,0.06557377049180328,forward_fill,6.56,6.56,6.56,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Buses,FCEV,Vehicles,6600.0,8700.0,11468.181818181818,0.3181818181818182,100.0,False,0.3181818181818182,forward_fill,31.82,31.82,31.82,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Buses,BEV,Vehicles,58000.0,48000.0,39724.137931034486,-0.1724137931034483,100.0,False,-0.1724137931034483,forward_fill,-17.24,-17.24,-17.24,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Trucks,FCEV,Vehicles,7100.0,11000.0,17042.253521126764,0.5492957746478874,100.0,False,0.5492957746478874,forward_fill,54.93,54.93,54.93,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Trucks,PHEV,Vehicles,920.0,1300.0,1836.9565217391305,0.41304347826086957,100.0,False,0.41304347826086957,forward_fill,41.3,41.3,41.3,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Trucks,PHEV,Vehicles,280.0,360.0,462.85714285714283,0.2857142857142857,100.0,False,0.2857142857142857,forward_fill,28.57,28.57,28.57,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock share,Buses,EV,percent,3.29999995231628,3.59999990463257,3.927272575945903,0.09090907777308271,1.0,False,0.09090907777308271,forward_fill,9.09,9.09,9.09,False,Established market (≥1.0 percent) - historical growth applied
World,Historical,EV sales share,Vans,EV,percent,3.20000004768372,4.40000009536743,6.050000172108399,0.37500000931322336,1.0,False,0.37500000931322336,forward_fill,37.5,37.5,37.5,False,Established market (≥1.0 percent) - historical growth applied
World,Historical,EV stock,Cars,FCEV,Vehicles,57000.0,66000.0,76421.05263157895,0.15789473684210525,100.0,False,0.15789473684210525,forward_fill,15.79,15.79,15.79,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Cars,PHEV,Vehicles,8000000.0,12000000.0,18000000.0,0.5,100.0,False,0.5,forward_fill,50.0,50.0,50.0,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Cars,PHEV,Vehicles,2900000.0,4300000.0,6375862.068965518,0.4827586206896552,100.0,False,0.4827586206896552,forward_fill,48.28,48.28,48.28,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Trucks,BEV,Vehicles,270000.0,330000.0,403333.3333333334,0.2222222222222222,100.0,False,0.2222222222222222,forward_fill,22.22,22.22,22.22,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Trucks,BEV,Vehicles,39000.0,53000.0,72025.64102564103,0.358974358974359,100.0,False,0.358974358974359,forward_fill,35.9,35.9,35.9,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Trucks,FCEV,Vehicles,2800.0,3600.0,4628.571428571428,0.2857142857142857,100.0,False,0.2857142857142857,forward_fill,28.57,28.57,28.57,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV charging points,EV,Publicly available fast,charging points,900000.0,1400000.0,2177777.777777778,0.5555555555555556,50.0,False,0.5555555555555556,forward_fill,55.56,55.56,55.56,False,Established market (≥50.0 charging points) - historical growth applied
World,Historical,EV charging points,EV,Publicly available slow,charging points,1800000.0,2500000.0,3472222.222222222,0.3888888888888889,50.0,False,0.3888888888888889,forward_fill,38.89,38.89,38.89,False,Established market (≥50.0 charging points) - historical growth applied
World,Historical,EV sales share,Buses,EV,percent,3.79999995231628,3.09999990463257,2.5289472445556727,-0.18421054117567207,1.0,False,-0.18421054117567207,forward_fill,-18.42,-18.42,-18.42,False,Established market (≥1.0 percent) - historical growth applied
World,Historical,Electricity demand,Buses,EV,GWh,13000.0,13000.0,13000.0,0.0,10.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥10.0 GWh) - historical growth applied
World,Historical,Electricity demand,Trucks,EV,GWh,5300.0,7600.0,10898.11320754717,0.4339622641509434,10.0,False,0.4339622641509434,forward_fill,43.4,43.4,43.4,False,Established market (≥10.0 GWh) - historical growth applied
World,Historical,Electricity demand,Vans,EV,GWh,2900.0,6700.0,15479.310344827585,1.3103448275862069,10.0,False,1.3103448275862069,forward_fill,131.03,131.03,131.03,False,Established market (≥10.0 GWh) - historical growth applied
World,Historical,Electricity demand,Cars,EV,GWh,44000.0,97000.0,213840.9090909091,1.2045454545454546,10.0,False,1.2045454545454546,forward_fill,120.45,120.45,120.45,False,Established market (≥10.0 GWh) - historical growth applied
World,Historical,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.035000000149012,0.041999999433756,0.05039999842643714,0.1999999787126172,50.0,True,0.1999999787126172,forward_fill,20.0,20.0,20.0,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
World,Historical,Oil displacement Mbd,Trucks,EV,Milion barrels per day,0.019999999552965,0.032000001519919,0.05120000600815063,0.6000001117587522,50.0,True,0.6000001117587522,forward_fill,60.0,60.0,60.0,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
World,Historical,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.025000000372529,0.041999999433756,0.07055999704599437,0.679999952316292,50.0,True,0.679999952316292,forward_fill,68.0,68.0,68.0,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
World,Historical,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.400000005960465,0.709999978542328,1.260249905046077,0.7749999199062578,50.0,True,0.7749999199062578,forward_fill,77.5,77.5,77.5,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
World,Historical,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",2100.0,2500.0,2976.190476190476,0.19047619047619047,50.0,False,0.19047619047619047,forward_fill,19.05,19.05,19.05,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
World,Historical,"Oil displacement, million lge",Trucks,EV,"Oil displacement, million lge",1200.0,1900.0,3008.3333333333335,0.5833333333333334,50.0,False,0.5833333333333334,forward_fill,58.33,58.33,58.33,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
World,Historical,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",1400.0,2500.0,4464.285714285714,0.7857142857142857,50.0,False,0.7857142857142857,forward_fill,78.57,78.57,78.57,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
World,Historical,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",24000.0,42000.0,73500.0,0.75,50.0,False,0.75,forward_fill,75.0,75.0,75.0,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
World,Historical,EV stock,Cars,BEV,Vehicles,18000000.0,28000000.0,43555555.55555556,0.5555555555555556,100.0,False,0.5555555555555556,forward_fill,55.56,55.56,55.56,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Cars,BEV,Vehicles,7300000.0,9500000.0,12363013.698630136,0.3013698630136986,100.0,False,0.3013698630136986,forward_fill,30.14,30.14,30.14,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Cars,FCEV,Vehicles,15000.0,8900.0,6230.0,-0.3,100.0,False,-0.4066666666666667,forward_fill,-40.67,-30.0,-40.67,True,Small base (<100.0 Vehicles) - capped at 150% (was -40.7%)
World,Historical,EV sales,Vans,PHEV,Vehicles,7900.0,6600.0,5513.9240506329115,-0.16455696202531644,100.0,False,-0.16455696202531644,forward_fill,-16.46,-16.46,-16.46,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Vans,PHEV,Vehicles,11000.0,15000.0,20454.545454545456,0.36363636363636365,100.0,False,0.36363636363636365,forward_fill,36.36,36.36,36.36,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Vans,FCEV,Vehicles,1300.0,3200.0,7876.923076923077,1.4615384615384615,100.0,False,1.4615384615384615,forward_fill,146.15,146.15,146.15,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Vans,FCEV,Vehicles,810.0,2000.0,4938.2716049382725,1.4691358024691359,100.0,False,1.4691358024691359,forward_fill,146.91,146.91,146.91,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV stock,Vans,BEV,Vehicles,890000.0,1300000.0,1898876.404494382,0.4606741573033708,100.0,False,0.4606741573033708,forward_fill,46.07,46.07,46.07,False,Established market (≥100.0 Vehicles) - historical growth applied
World,Historical,EV sales,Vans,BEV,Vehicles,310000.0,460000.0,682580.6451612903,0.4838709677419355,100.0,False,0.4838709677419355,forward_fill,48.39,48.39,48.39,False,Established market (≥100.0 Vehicles) - historical growth applied
